,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
2913,roots,Howlin' Shame,Adia Victoria,Indie Western,2Sy6KvfeZb04ywGiJKUct8,Howlin' Shame,spotify:track:2Sy6KvfeZb04ywGiJKUct8,198982,0,0.708,0.542,0.362,0.217,113.126,0.598,9,1,0.13,-10.785,0.0314
2914,roots,Outskirt,Daniel Norgren,Indie Western,7tckHvN2oEmvDroaNWdt9M,Rattlesnake,spotify:track:7tckHvN2oEmvDroaNWdt9M,150733,0,0.0264,0.46,0.66,0.883,134.099,0.952,0,1,0.35,-9.382,0.0401
2915,roots,Say It,Jess Williamson,Indie Western,3Ld5wf74y7nzWmGKIuN1IP,Say It,spotify:track:3Ld5wf74y7nzWmGKIuN1IP,374440,0,0.34,0.404,0.393,0.342,94.24,0.133,11,0,0.111,-8.693999999999999,0.0288
2916,roots,Outlaws and Angels (Original Motion Picture Score),"Overnight,Melody Michalski",Indie Western,0fgj7wVsVLBI1DCr0BhIOe,Devil's Girl (feat. Melody Michalski),spotify:track:0fgj7wVsVLBI1DCr0BhIOe,209290,0,0.556,0.516,0.403,0.28800000000000003,147.839,0.0648,5,0,0.109,-8.379,0.0267
2917,roots,Walking With a Stranger,Escondido,Indie Western,2pYY9r8kEKur6zGf50QZDa,Footprints,spotify:track:2pYY9r8kEKur6zGf50QZDa,208072,28,0.00675,0.52,0.6659999999999999,0.277,111.985,0.004,5,0,0.17,-5.992000000000001,0.0339
2918,roots,Hurry Home,The Deslondes,Indie Western,4G3hsMbbTUffZfG9l400kU,Beautiful Friend,spotify:track:4G3hsMbbTUffZfG9l400kU,178920,24,0.941,0.605,0.179,0.459,142.3,2.75e-05,2,1,0.0927,-13.91,0.0286
2919,roots,Hero,Lissie,Indie Western,7oXK8COwNizUruAwBAiAS3,Hero,spotify:track:7oXK8COwNizUruAwBAiAS3,212947,0,0.0195,0.417,0.682,0.329,146.42600000000004,0.547,7,0,0.115,-6.725,0.0333
2920,roots,Returning Current,Snowblink,Indie Western,2zw1FvWkXwV7A3XEu0bXoZ,Foothills,spotify:track:2zw1FvWkXwV7A3XEu0bXoZ,256280,0,0.382,0.54,0.412,0.321,72.488,0.00394,4,0,0.14,-10.057,0.0315
2921,roots,The Only Thing Worth Fighting For (From The HBO Series True Detective),Lera Lynn,Indie Western,1s99Qkm5GtZ1ufweMDOfzQ,The Only Thing Worth Fighting For - From The HBO Series True Detective,spotify:track:1s99Qkm5GtZ1ufweMDOfzQ,196613,45,0.98,0.541,0.18,0.116,112.741,0.00101,9,0,0.11,-12.667,0.0353
2922,roots,The Navigator,Hurray For The Riff Raff,Indie Western,6YFBr5XJl2Nap9uPcdSW9Q,The Navigator,spotify:track:6YFBr5XJl2Nap9uPcdSW9Q,187280,0,0.443,0.535,0.6409999999999999,0.594,111.782,0.0005639999999999999,8,1,0.304,-6.6770000000000005,0.0248
2923,roots,Howl,Feathership,Indie Western,2spGltAm1sy8foy0faDbZ4,Morning Love,spotify:track:2spGltAm1sy8foy0faDbZ4,160013,19,0.0587,0.575,0.951,0.8440000000000001,110.987,0.9,7,0,0.7290000000000001,-7.617000000000001,0.0462
2924,roots,The War Inside (Deluxe Edition),Jill Andrews,Indie Western,42fxvsxDBs6o9d5abV3pCY,Siren Song,spotify:track:42fxvsxDBs6o9d5abV3pCY,314197,27,0.601,0.53,0.443,0.154,99.943,0.0589,8,1,0.107,-8.386000000000001,0.0265
2925,roots,Margo,Haroula Rose,Indie Western,5Mn82vItGPWekMoCE4GrhU,Margo,spotify:track:5Mn82vItGPWekMoCE4GrhU,220867,25,0.573,0.4270000000000001,0.573,0.619,79.194,0.00343,9,0,0.205,-9.482,0.0282
2926,roots,Lewiside,The Walking Who,Indie Western,20e1FXXYbzoa34ENMSClEk,With Roses,spotify:track:20e1FXXYbzoa34ENMSClEk,211999,0,0.00247,0.482,0.716,0.383,81.527,0.631,5,1,0.118,-4.82,0.026
2927,roots,Hozier (Deluxe),Hozier,Indie Western,35upu7uVMA4XNiQMMl6ZGh,It Will Come Back,spotify:track:35upu7uVMA4XNiQMMl6ZGh,277655,2,0.404,0.36,0.441,0.201,173.893,4.93e-06,0,1,0.145,-7.664,0.0397
2928,roots,When the Cellar Children See the Light of Day,Mirel Wagner,Indie Western,5VB9VqBUzxR8lj49Scmly0,The Dirt,spotify:track:5VB9VqBUzxR8lj49Scmly0,215854,33,0.777,0.617,0.092,0.17,100.474,0.00613,4,0,0.114,-15.775,0.158
2929,roots,Wanderlust,Ella Fence,Indie Western,2TQnbWPeINdKNNahGDDTZx,Cigarettes and Red Wine,spotify:track:2TQnbWPeINdKNNahGDDTZx,203154,19,0.224,0.268,0.451,0.272,149.684,0.0,11,1,0.0799,-9.651,0.0292
2930,roots,222,Odetta Hartman,Indie Western,2IrfC3lJgifGxkxkdbvJrS,Creektime,spotify:track:2IrfC3lJgifGxkxkdbvJrS,114208,30,0.33,0.518,0.378,0.354,156.186,0.196,4,0,0.645,-13.74,0.0282
2931,roots,EP (The Acoustic Live Session),Hurricane Love,Indie Western,6pFsQ19Z0sWeRSQn1VixmQ,Nowhere to Go - The Acoustic Live Session,spotify:track:6pFsQ19Z0sWeRSQn1VixmQ,221253,41,0.43,0.429,0.667,0.504,132.386,0.0,2,0,0.145,-6.912000000000001,0.0512
2932,roots,True Detective (Music From The HBO Series),"S.I. Istwa,Father John Misty",Indie Western,6QrEMjyqNXkBPST3SEN575,The Angry River - From The HBO Series True Detective,spotify:track:6QrEMjyqNXkBPST3SEN575,175253,28,0.0766,0.467,0.444,0.198,164.084,0.574,9,0,0.389,-10.161,0.0343
2933,roots,"Sad but True, Vol.3","Delaney Davidson,Marlon Williams",Indie Western,2lcaBh1OHW8SDQRhABRMAu,The Ballad of Minnie Dean,spotify:track:2lcaBh1OHW8SDQRhABRMAu,168467,26,0.172,0.591,0.369,0.145,127.824,0.006379999999999999,7,1,0.0874,-6.454,0.0257
