,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
2315,classical,Chopin : Nocturnes [Complete] (APEX),"Frédéric Chopin,Elisabeth Leonskaja",Relaxing Chopin,5tx6c2YLbXJsldPeb1BQR8,Chopin : Nocturne No.4 in F major Op.15 No.1,spotify:track:5tx6c2YLbXJsldPeb1BQR8,310240,40,0.992,0.343,0.00822,0.104,133.774,0.901,5,1,0.0613,-26.533,0.0371
2316,classical,Chopin : Nocturnes [Complete] (APEX),"Frédéric Chopin,Elisabeth Leonskaja",Relaxing Chopin,4enYj5VBLp4qYox1BS6G3k,Chopin : Nocturne No.21 in C minor Op. posth.,spotify:track:4enYj5VBLp4qYox1BS6G3k,225267,39,0.993,0.38,0.00921,0.149,63.037,0.902,5,0,0.0852,-32.795,0.0422
2317,classical,Chopin Gold,"Frédéric Chopin,Hélène Grimaud",Relaxing Chopin,38J3F2EqXt9DnRstJiziTJ,"Berceuse In D Flat, Op.57",spotify:track:38J3F2EqXt9DnRstJiziTJ,292547,59,0.988,0.344,0.0671,0.0945,96.787,0.924,1,1,0.141,-26.195,0.0393
2318,classical,Chopin: Piano Concerto No. 1; Ballades,"Frédéric Chopin,Seong-Jin Cho",Relaxing Chopin,1BPsXqDKyApGZTDQy69zOk,"Ballade No. 3 in A Flat Major, Op. 47",spotify:track:1BPsXqDKyApGZTDQy69zOk,469613,51,0.987,0.37,0.0636,0.0772,131.445,0.917,8,1,0.161,-22.627,0.0417
2319,classical,Chopin: Intégrale des valses,"Frédéric Chopin,Alexandre Tharaud",Relaxing Chopin,2GsXE49M5f126iuAFurXcq,"Valse No. 1 en La bémol majeur, Op. 69",spotify:track:2GsXE49M5f126iuAFurXcq,180547,42,0.995,0.212,0.0351,0.0664,75.949,0.91,8,1,0.107,-28.526,0.0419
2320,classical,"Benjamin Grosvenor: Chopin, Liszt, Ravel","Frédéric Chopin,Benjamin Grosvenor",Relaxing Chopin,64LTn5fTsPR0QLy7bVYl9w,"Nocturne No. 19 in E Minor, Op. 72, No. 1",spotify:track:64LTn5fTsPR0QLy7bVYl9w,241987,56,0.992,0.253,0.00757,0.1,67.345,0.906,4,0,0.092,-30.64,0.0379
2321,classical,"Chopin: 24 Études, Op. 10 & Op. 25 [Expanded Edition]","Frédéric Chopin,Murray Perahia",Relaxing Chopin,30CHRIB0Zv1U92pj9dh4O3,"12 Études, Op. 25: Étude No. 11 in A Minor",spotify:track:30CHRIB0Zv1U92pj9dh4O3,211720,37,0.965,0.262,0.204,0.108,58.701,0.8959999999999999,9,0,0.111,-21.727,0.0374
2322,classical,Chopin: Complete Mazurkas,"Frédéric Chopin,Janina Fialkowska",Relaxing Chopin,2kdzG37VTbJRtCSfgqtrLB,"Mazurka No. 43 in G Minor, Op. 67, No. 2",spotify:track:2kdzG37VTbJRtCSfgqtrLB,129813,50,0.994,0.403,0.022,0.218,127.507,0.852,10,1,0.0627,-31.921,0.0434
2323,classical,Chopin Nocturnes,"Frédéric Chopin,YUNDI",Relaxing Chopin,1l9ra1BpB3DcS4gSBg8Qra,Nocturnes: No. 1 in B flat minor Op. 9 No. 1,spotify:track:1l9ra1BpB3DcS4gSBg8Qra,333227,41,0.993,0.336,0.0143,0.0362,114.087,0.921,1,1,0.07400000000000001,-29.32,0.0412
2324,classical,Chopin : Nocturnes [Complete] (APEX),"Frédéric Chopin,Elisabeth Leonskaja",Relaxing Chopin,3UiLTMeqt1zQOyZqmU5jiP,Chopin : Nocturne No.17 in B major Op.62 No.1,spotify:track:3UiLTMeqt1zQOyZqmU5jiP,475000,38,0.993,0.306,0.0112,0.0828,67.969,0.918,11,1,0.119,-32.51,0.0593
2325,classical,Chopin : Nocturnes [Complete] (APEX),"Frédéric Chopin,Elisabeth Leonskaja",Relaxing Chopin,5qQRvqCXuO3uZTazifcGvO,Chopin : Nocturne No.3 in B major Op.9 No.3,spotify:track:5qQRvqCXuO3uZTazifcGvO,442840,39,0.992,0.29100000000000004,0.0522,0.11,137.946,0.92,6,1,0.0829,-26.225,0.043
2326,classical,Chopin: Études,"Frédéric Chopin,Jan Lisiecki",Relaxing Chopin,0jqaIOXeq0YiJEVJLWFCLk,"12 Etudes, Op.10: No.12 In C Minor",spotify:track:0jqaIOXeq0YiJEVJLWFCLk,166000,42,0.984,0.344,0.18600000000000005,0.138,62.544,0.853,5,0,0.141,-18.338,0.0332
2327,classical,"Chopin: 24 Études, Op. 10 & Op. 25 [Expanded Edition]","Frédéric Chopin,Murray Perahia",Relaxing Chopin,2SZVGupkjNHEqsCDXbzko2,"12 Études, Op. 10: Étude No. 3 in E Major",spotify:track:2SZVGupkjNHEqsCDXbzko2,231547,35,0.995,0.396,0.0931,0.0399,124.352,0.885,4,1,0.0636,-23.473000000000006,0.051
2328,classical,Chopin: The Nocturnes,"Frédéric Chopin,Claudio Arrau",Relaxing Chopin,66zOdwAIuFXNrB3kcnrkyr,"Nocturne No.19 in E minor, Op.72 No.1",spotify:track:66zOdwAIuFXNrB3kcnrkyr,252000,38,0.99,0.415,0.0333,0.0478,69.179,0.875,4,1,0.181,-21.988000000000003,0.0401
2329,classical,Chopin: Etudes - Lang Lang,"Frédéric Chopin,Lang Lang",Relaxing Chopin,07BYxoTub5POnsajOsoTXb,"Nocturne in E-Flat Major, Op. 55, No. 2",spotify:track:07BYxoTub5POnsajOsoTXb,366320,37,0.991,0.209,0.00759,0.0593,65.385,0.949,3,1,0.116,-30.225,0.0502
2330,classical,"Chopin: Ballades - Impromtus - Preludes, Op. 28","Frédéric Chopin,Wolfram Schmitt-Leonardy",Relaxing Chopin,4Lsgzw70sqXIB7pWZ0Z3Vq,"Impromptu No. 2 in F-Sharp Major, Op. 36",spotify:track:4Lsgzw70sqXIB7pWZ0Z3Vq,348747,36,0.994,0.28,0.0671,0.0711,84.516,0.868,6,1,0.105,-23.747,0.0436
2331,classical,Chopin Favourites,"Frédéric Chopin,Vladimir Ashkenazy",Relaxing Chopin,5UpQqGyhYg70rRXgPuy28o,"Nocturne No.9 in B Major, Op.32, No.1",spotify:track:5UpQqGyhYg70rRXgPuy28o,311400,45,0.992,0.314,0.0231,0.0677,88.48,0.8809999999999999,11,1,0.134,-28.419,0.0461
2332,classical,"Chopin ""journal intime""","Frédéric Chopin,Alexandre Tharaud",Relaxing Chopin,6aZvn2GoPxfjGrbVNOG4ly,"Fantasie in F minor/f-moll/en fa mineur, Op.49",spotify:track:6aZvn2GoPxfjGrbVNOG4ly,727280,45,0.992,0.274,0.171,0.0373,73.165,0.882,8,1,0.0929,-15.863,0.0439
2333,classical,Chopin: The Complete Préludes,"Frédéric Chopin,Rafał Blechacz",Relaxing Chopin,10uRxefFamrk6OGym4JLlS,"Deux Nocturnes, Op.62: 2. Nocturne In E (Lento)",spotify:track:10uRxefFamrk6OGym4JLlS,339027,43,0.994,0.191,0.0207,0.0676,73.09899999999998,0.906,4,1,0.065,-28.815,0.0447
2334,classical,Schumann - Chopin,"Frédéric Chopin,Katia Bronska",Relaxing Chopin,6DtkdC9g7j5nprKIYwSVxx,"Mazurka in E Minor, Op. 41 No. 2",spotify:track:6DtkdC9g7j5nprKIYwSVxx,215227,44,0.995,0.442,0.017,0.0375,76.726,0.893,4,1,0.061,-24.902,0.0812
2335,classical,Chopin Gold,"Frédéric Chopin,Lang Lang",Relaxing Chopin,585DlWLG4WtBbmCWXkiOlF,"Nocturne No.8 In D Flat, Op.27 No.2 - Live",spotify:track:585DlWLG4WtBbmCWXkiOlF,373173,36,0.988,0.32299999999999995,0.0206,0.0378,88.167,0.927,1,1,0.0788,-27.847,0.0366
2336,classical,Chopin Recital 2,"Frédéric Chopin,Janina Fialkowska",Relaxing Chopin,6AECxptTdcCHiLjOEYmsYj,"Ballade No. 2 in F Major, Op. 38",spotify:track:6AECxptTdcCHiLjOEYmsYj,419000,45,0.988,0.297,0.112,0.0459,78.88,0.86,5,1,0.0706,-20.01,0.0354
2337,classical,The Ultimate Most Relaxing Chopin in the Universe,Peter Schmalfuss,Relaxing Chopin,2CjowtXXjbnHuV9LWFVrPH,"Nocturne in G minor Op. 15, No. 3",spotify:track:2CjowtXXjbnHuV9LWFVrPH,296427,30,0.995,0.532,0.00484,0.0761,130.94,0.954,2,0,0.0536,-32.177,0.0558
2338,classical,The Ultimate Most Relaxing Chopin in the Universe,Vitalij Margulis,Relaxing Chopin,309pjx20oVCqayBgzZR6mh,"Nocturne in D-flat Major, Op. 27 No. 2",spotify:track:309pjx20oVCqayBgzZR6mh,391933,30,0.993,0.305,0.00973,0.0549,65.50399999999999,0.937,1,1,0.0834,-28.905,0.0439
2339,classical,50 Greatest Works of Chopin,"Frédéric Chopin,Tamás Vásáry",Relaxing Chopin,3nSDoy25fLyorJdiui7OwS,"Etude ""Tristesse"" in B major, Op.10,3",spotify:track:3nSDoy25fLyorJdiui7OwS,243884,30,0.995,0.382,0.0679,0.0375,135.509,0.89,4,1,0.0797,-22.494,0.0558
2340,classical,Chopin : Nocturnes [Complete] (APEX),"Frédéric Chopin,Elisabeth Leonskaja",Relaxing Chopin,78eHNe9UocsHmcgAyTxixZ,Chopin : Nocturne No.16 in E flat major Op.55 No.2,spotify:track:78eHNe9UocsHmcgAyTxixZ,393067,41,0.993,0.32299999999999995,0.0197,0.0859,71.758,0.909,3,1,0.0964,-30.173,0.0503
2341,classical,"Chopin ""journal intime""","Frédéric Chopin,Alexandre Tharaud",Relaxing Chopin,7gXWx5DBR5MfsFBzPm9zSS,"Chopin: Ballade No. 1 in G Minor, Op. 23: (Largo - Moderato - Meno mosso - Presto con fuoco)",spotify:track:7gXWx5DBR5MfsFBzPm9zSS,539533,58,0.993,0.215,0.245,0.0397,69.561,0.892,7,0,0.109,-14.514,0.0426
2342,classical,"Chopin, F.: Chopin Edition, Vol. 3 - Polonaises","Frédéric Chopin,Eugene Mursky",Relaxing Chopin,3GIinvDCi2LlQdxPCH1ECa,"Polonaise No. 15 in B-Flat Minor, ""Adieu""",spotify:track:3GIinvDCi2LlQdxPCH1ECa,327480,53,0.992,0.35100000000000003,0.0269,0.0899,68.506,0.878,10,0,0.116,-28.267,0.0378
2343,classical,Chopin,"Frédéric Chopin,Leif Ove Andsnes",Relaxing Chopin,6JoT2QRzUZ8IpkamI6WkeN,"Chopin: Piano Sonata No. 2 in B-Flat Minor, Op. 35, ""Funeral March"": III. Marche funèbre (Lento)",spotify:track:6JoT2QRzUZ8IpkamI6WkeN,506893,52,0.993,0.311,0.0032600000000000003,0.0656,66.35600000000001,0.949,1,1,0.0803,-24.979,0.0614
2344,classical,Chopin: Piano Concerto No.2; Ballade No.4; Berceuse; Polonaise Héroïque,"Frédéric Chopin,Nelson Freire",Relaxing Chopin,69oUJ4qeLrbFHCloblMglx,"Berceuse in D Flat Major, Op. 57",spotify:track:69oUJ4qeLrbFHCloblMglx,248613,41,0.981,0.363,0.0326,0.0635,66.883,0.8859999999999999,1,1,0.126,-31.492,0.0383
2345,classical,Sviatoslav Richter Recital,"Frédéric Chopin,Sviatoslav Richter",Relaxing Chopin,39s9QVDt83ZezQiQ6yTyLH,"Polonaise No.7 in A flat, Op.61 Polonaise-Fantaisie: Polonaise No.7 in A flat, Op.61 Polonaise-Fantaisie",spotify:track:39s9QVDt83ZezQiQ6yTyLH,736000,42,0.994,0.289,0.0797,0.0395,68.39399999999999,0.908,11,1,0.0988,-18.229,0.0404
2346,classical,Gabriela Montero: Piano Recital,"Frédéric Chopin,Gabriela Montero",Relaxing Chopin,4hbvrHgfZ8lqFrPx1Ztd6j,"Nocturne in D flat Major, Op. 27, No. 2",spotify:track:4hbvrHgfZ8lqFrPx1Ztd6j,338253,53,0.989,0.359,0.0323,0.0728,107.169,0.91,1,1,0.0938,-24.408,0.0377
2347,classical,Chopin: Piano Concerto No. 1; Ballades,"Frédéric Chopin,Seong-Jin Cho",Relaxing Chopin,60mXuNLcWyzYgEXI6hhLt8,"Ballade No. 4 in F Minor, Op. 52",spotify:track:60mXuNLcWyzYgEXI6hhLt8,726600,36,0.989,0.302,0.0512,0.0521,64.655,0.91,8,1,0.0709,-24.372,0.0416
2348,classical,Chopin: Polonaises; Andante spianato;Minor Works,"Frédéric Chopin,Martha Argerich",Relaxing Chopin,06sDDrEwEG9ewXmV5fkETR,"Andante spianato et Grande Polonaise brillante in E flat, Op.22: Andante spianato. Tranquillo -",spotify:track:06sDDrEwEG9ewXmV5fkETR,296267,42,0.988,0.282,0.0176,0.0756,144.444,0.934,7,1,0.0672,-31.88,0.0402
2349,classical,"Karl Jenkins: Quirk, Sarikiz & Over the Stone","Karl Jenkins,London Symphony Orchestra",Easy Classical,7tRoCdhlg4QYrSMgmJvk0p,"Jenkins: Palladio, for Strings (Excerpt, Allegretto)",spotify:track:7tRoCdhlg4QYrSMgmJvk0p,226880,34,0.5670000000000001,0.53,0.339,0.0719,90.041,0.8740000000000001,2,0,0.102,-16.973,0.0419
2350,classical,"Beethoven: The Piano Sonatas, Volume V","Ludwig van Beethoven,András Schiff",Easy Classical,6jr3vp0bvReFopo3QRpik6,"Piano Sonata No. 17 In D Minor, Op. 31, No. 2 -""The Tempest"": 3. Allegretto - Live",spotify:track:6jr3vp0bvReFopo3QRpik6,457200,15,0.984,0.227,0.113,0.175,137.466,0.911,7,0,0.0618,-24.217,0.0397
2351,classical,"Bach: Cello Suites Nos. 1-6, BWV 1007-1012","Johann Sebastian Bach,Yo-Yo Ma",Easy Classical,61dYvvfIRtIDFuqZypPAta,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",spotify:track:61dYvvfIRtIDFuqZypPAta,151480,66,0.9,0.257,0.109,0.307,75.02,0.867,7,1,0.0762,-21.356,0.0597
2352,classical,Elgar: Enigma Variations & Pomp & Circumstance Marches Nos 1-5,"Edward Elgar,London Symphony Orchestra,Sir Adrian Boult,London Philharmonic Orchestra",Easy Classical,23ryVoyGTrfO3F0GblIfnz,"Elgar: Variations on an Original Theme, Op. 36, Enigma: IX. Nimrod (Adagio)",spotify:track:23ryVoyGTrfO3F0GblIfnz,234133,59,0.981,0.0641,0.14800000000000002,0.0359,70.443,0.8190000000000001,3,1,0.109,-18.171,0.0371
2353,classical,"Mozart: Piano Concertos, Vol. 6","Wolfgang Amadeus Mozart,Howard Shelley,London Mozart Players",Easy Classical,2YarjDYjBJuH63dUIh9OWv,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",spotify:track:2YarjDYjBJuH63dUIh9OWv,433800,68,0.982,0.194,0.0324,0.0596,144.13,0.961,5,1,0.0916,-28.215,0.0382
2354,classical,Mascagni: Cavalleria Rusticana/Leoncavallo: Pagliacci (2CDs),"Pietro Mascagni,National Philharmonic Orchestra,Gianandrea Gavazzeni",Easy Classical,2Q1ckVqRwBxTq6aIOF1Nhj,Cavalleria rusticana: Intermezzo,spotify:track:2Q1ckVqRwBxTq6aIOF1Nhj,190227,14,0.362,0.095,0.173,0.0381,173.47099999999998,0.8440000000000001,5,1,0.467,-19.528,0.0394
2355,classical,Beethoven / Rubinstein,"Vienna Symphony Orchestra, Robert Wagner & Felicja Blumental",Easy Classical,59xznpT7QpCauOQ9WGTPpF,"Piano Concerto No. 5 In E Flat, Op. 73, ""The Emperor"": II. Adagio Un Poco Mosso (Beethoven)",spotify:track:59xznpT7QpCauOQ9WGTPpF,464173,51,0.988,0.23,0.0123,0.0488,83.81299999999997,0.931,11,1,0.0885,-32.526,0.0395
